geom,intersection_lat,intersection_lon,year,st_asgeojson,biccol,pedcol,bickill,pedkill,ambiccol,pmbiccol,ampedcol,pmpedcol,ambickill,pmbickill,ampedkill,pmpedkill,street_names,bicinj,pedinj,ambicinj,pmbicinj,ampedinj,pmpedinj
POINT(-122.421891571 37.7798901067),37.77989011,-122.4218916,2016,"{""type"":""Point"",""coordinates"":[-122.421891571,37.7798901067]}",1,0,0,0,0,1,0,0,0,0,0,0,"['FRANKLIN ST', 'MCALLISTER ST']",1,0,0,1,0,0
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2007,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",2,2,0,0,1,1,1,1,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",2,2,1,1,1,1
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2009,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",1,0,0,0,0,1,0,0,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",1,0,0,1,0,0
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2010,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",2,1,0,0,1,1,0,1,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",2,1,1,1,0,1
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2011,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",1,0,0,0,0,1,0,0,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",1,0,0,1,0,0
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2012,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",3,0,0,0,2,1,0,0,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",3,0,2,1,0,0
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2013,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",1,1,0,0,0,1,0,1,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",1,1,0,1,0,1
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2014,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",4,2,0,0,2,2,1,1,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",4,2,2,2,1,1
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2015,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",0,2,0,0,0,0,0,2,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",0,2,0,0,0,2
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2016,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",2,0,0,0,2,0,0,0,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",2,0,2,0,0,0
POINT(-122.421941248 37.773036051),37.77303605,-122.4219412,2017,"{""type"":""Point"",""coordinates"":[-122.421941248,37.773036051]}",1,1,0,0,0,1,0,1,0,0,0,0,"['GOUGH ST', 'HAIGHT ST', 'MARKET ST']",1,1,0,1,0,1
POINT(-122.421948585 37.7884896432),37.78848964,-122.4219486,2008,"{""type"":""Point"",""coordinates"":[-122.421948585,37.7884896432]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BUSH ST', 'VAN NESS AVE']",1,0,1,0,0,0
POINT(-122.421948585 37.7884896432),37.78848964,-122.4219486,2009,"{""type"":""Point"",""coordinates"":[-122.421948585,37.7884896432]}",0,2,0,1,0,0,1,1,0,0,0,1,"['BUSH ST', 'VAN NESS AVE']",0,1,0,0,1,0
POINT(-122.421948585 37.7884896432),37.78848964,-122.4219486,2010,"{""type"":""Point"",""coordinates"":[-122.421948585,37.7884896432]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BUSH ST', 'VAN NESS AVE']",0,1,0,0,1,0
POINT(-122.421948585 37.7884896432),37.78848964,-122.4219486,2015,"{""type"":""Point"",""coordinates"":[-122.421948585,37.7884896432]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BUSH ST', 'VAN NESS AVE']",0,1,0,0,0,1
POINT(-122.421954906 37.7880011786),37.78800118,-122.4219549,2016,"{""type"":""Point"",""coordinates"":[-122.421954906,37.7880011786]}",1,1,0,0,0,1,0,1,0,0,0,0,"['FERN ST', 'VAN NESS AVE']",1,1,0,1,0,1
POINT(-122.421960911 37.7968997477),37.79689975,-122.4219609,2008,"{""type"":""Point"",""coordinates"":[-122.421960911,37.7968997477]}",1,1,0,0,0,1,0,1,0,0,0,0,"['POLK ST', 'VALLEJO ST']",1,1,0,1,0,1
POINT(-122.421960911 37.7968997477),37.79689975,-122.4219609,2009,"{""type"":""Point"",""coordinates"":[-122.421960911,37.7968997477]}",1,1,0,0,1,0,0,1,0,0,0,0,"['POLK ST', 'VALLEJO ST']",1,1,1,0,0,1
POINT(-122.421960911 37.7968997477),37.79689975,-122.4219609,2011,"{""type"":""Point"",""coordinates"":[-122.421960911,37.7968997477]}",0,3,0,0,0,0,0,3,0,0,0,0,"['POLK ST', 'VALLEJO ST']",0,3,0,0,0,3
POINT(-122.421960911 37.7968997477),37.79689975,-122.4219609,2012,"{""type"":""Point"",""coordinates"":[-122.421960911,37.7968997477]}",1,0,0,0,1,0,0,0,0,0,0,0,"['POLK ST', 'VALLEJO ST']",1,0,1,0,0,0
POINT(-122.421960911 37.7968997477),37.79689975,-122.4219609,2013,"{""type"":""Point"",""coordinates"":[-122.421960911,37.7968997477]}",1,1,0,0,0,1,1,0,0,0,0,0,"['POLK ST', 'VALLEJO ST']",1,1,0,1,1,0
POINT(-122.421960911 37.7968997477),37.79689975,-122.4219609,2014,"{""type"":""Point"",""coordinates"":[-122.421960911,37.7968997477]}",0,1,0,0,0,0,1,0,0,0,0,0,"['POLK ST', 'VALLEJO ST']",0,1,0,0,1,0
POINT(-122.421960911 37.7968997477),37.79689975,-122.4219609,2016,"{""type"":""Point"",""coordinates"":[-122.421960911,37.7968997477]}",1,0,0,0,1,0,0,0,0,0,0,0,"['POLK ST', 'VALLEJO ST']",1,0,1,0,0,0
POINT(-122.421964312 37.7657207558),37.76572076,-122.4219643,2008,"{""type"":""Point"",""coordinates"":[-122.421964312,37.7657207558]}",1,0,0,0,1,0,0,0,0,0,0,0,"['SPARROW ST', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.421964312 37.7657207558),37.76572076,-122.4219643,2012,"{""type"":""Point"",""coordinates"":[-122.421964312,37.7657207558]}",2,0,0,0,0,2,0,0,0,0,0,0,"['SPARROW ST', 'VALENCIA ST']",2,0,0,2,0,0
POINT(-122.421964312 37.7657207558),37.76572076,-122.4219643,2013,"{""type"":""Point"",""coordinates"":[-122.421964312,37.7657207558]}",1,0,0,0,1,0,0,0,0,0,0,0,"['SPARROW ST', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.421964312 37.7657207558),37.76572076,-122.4219643,2016,"{""type"":""Point"",""coordinates"":[-122.421964312,37.7657207558]}",1,1,0,0,0,1,1,0,0,0,0,0,"['SPARROW ST', 'VALENCIA ST']",1,1,0,1,1,0
POINT(-122.421968762 37.7423753982),37.7423754,-122.4219688,2011,"{""type"":""Point"",""coordinates"":[-122.421968762,37.7423753982]}",0,1,0,0,0,0,1,0,0,0,0,0,"['30TH ST', 'MISSION ST']",0,1,0,0,1,0
POINT(-122.421968762 37.7423753982),37.7423754,-122.4219688,2012,"{""type"":""Point"",""coordinates"":[-122.421968762,37.7423753982]}",0,1,0,0,0,0,0,1,0,0,0,0,"['30TH ST', 'MISSION ST']",0,1,0,0,0,1
POINT(-122.421968762 37.7423753982),37.7423754,-122.4219688,2014,"{""type"":""Point"",""coordinates"":[-122.421968762,37.7423753982]}",1,0,0,0,0,1,0,0,0,0,0,0,"['30TH ST', 'MISSION ST']",1,0,0,1,0,0
POINT(-122.421968762 37.7423753982),37.7423754,-122.4219688,2016,"{""type"":""Point"",""coordinates"":[-122.421968762,37.7423753982]}",1,1,0,0,0,1,0,1,0,0,0,0,"['30TH ST', 'MISSION ST']",1,1,0,1,0,1
POINT(-122.421968762 37.7423753982),37.7423754,-122.4219688,2017,"{""type"":""Point"",""coordinates"":[-122.421968762,37.7423753982]}",1,3,0,0,0,1,1,2,0,0,0,0,"['30TH ST', 'MISSION ST']",1,3,0,1,1,2
POINT(-122.421976766 37.743979454),37.74397945,-122.4219768,2015,"{""type"":""Point"",""coordinates"":[-122.421976766,37.743979454]}",1,0,0,0,1,0,0,0,0,0,0,0,"['29TH ST', 'TIFFANY AVE']",1,0,1,0,0,0
POINT(-122.422006822 37.8054966485),37.80549665,-122.4220068,2011,"{""type"":""Point"",""coordinates"":[-122.422006822,37.8054966485]}",0,1,0,0,0,0,1,0,0,0,0,0,"['LARKIN ST', 'NORTH POINT ST']",0,1,0,0,1,0
POINT(-122.422006822 37.8054966485),37.80549665,-122.4220068,2015,"{""type"":""Point"",""coordinates"":[-122.422006822,37.8054966485]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LARKIN ST', 'NORTH POINT ST']",0,1,0,0,0,1
POINT(-122.422043813 37.7665395762),37.76653958,-122.4220438,2007,"{""type"":""Point"",""coordinates"":[-122.422043813,37.7665395762]}",2,0,0,0,1,1,0,0,0,0,0,0,"['15TH ST', 'VALENCIA ST']",2,0,1,1,0,0
POINT(-122.422043813 37.7665395762),37.76653958,-122.4220438,2008,"{""type"":""Point"",""coordinates"":[-122.422043813,37.7665395762]}",1,0,0,0,0,1,0,0,0,0,0,0,"['15TH ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422043813 37.7665395762),37.76653958,-122.4220438,2009,"{""type"":""Point"",""coordinates"":[-122.422043813,37.7665395762]}",2,2,0,0,0,2,0,2,0,0,0,0,"['15TH ST', 'VALENCIA ST']",2,2,0,2,0,2
POINT(-122.422043813 37.7665395762),37.76653958,-122.4220438,2011,"{""type"":""Point"",""coordinates"":[-122.422043813,37.7665395762]}",2,2,0,0,1,1,0,2,0,0,0,0,"['15TH ST', 'VALENCIA ST']",2,2,1,1,0,2
POINT(-122.422043813 37.7665395762),37.76653958,-122.4220438,2012,"{""type"":""Point"",""coordinates"":[-122.422043813,37.7665395762]}",1,0,0,0,0,1,0,0,0,0,0,0,"['15TH ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422043813 37.7665395762),37.76653958,-122.4220438,2014,"{""type"":""Point"",""coordinates"":[-122.422043813,37.7665395762]}",0,3,0,0,0,0,0,3,0,0,0,0,"['15TH ST', 'VALENCIA ST']",0,3,0,0,0,3
POINT(-122.422043813 37.7665395762),37.76653958,-122.4220438,2016,"{""type"":""Point"",""coordinates"":[-122.422043813,37.7665395762]}",1,1,0,0,1,0,1,0,0,0,0,0,"['15TH ST', 'VALENCIA ST']",1,1,1,0,1,0
POINT(-122.422043813 37.7665395762),37.76653958,-122.4220438,2017,"{""type"":""Point"",""coordinates"":[-122.422043813,37.7665395762]}",1,0,0,0,1,0,0,0,0,0,0,0,"['15TH ST', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.422083785 37.7421975528),37.74219755,-122.4220838,2006,"{""type"":""Point"",""coordinates"":[-122.422083785,37.7421975528]}",1,0,0,0,0,1,0,0,0,0,0,0,"['EUGENIA AVE', 'MISSION ST']",1,0,0,1,0,0
POINT(-122.422083785 37.7421975528),37.74219755,-122.4220838,2009,"{""type"":""Point"",""coordinates"":[-122.422083785,37.7421975528]}",1,0,0,0,1,0,0,0,0,0,0,0,"['EUGENIA AVE', 'MISSION ST']",1,0,1,0,0,0
POINT(-122.422083785 37.7421975528),37.74219755,-122.4220838,2011,"{""type"":""Point"",""coordinates"":[-122.422083785,37.7421975528]}",1,0,0,0,1,0,0,0,0,0,0,0,"['EUGENIA AVE', 'MISSION ST']",1,0,1,0,0,0
POINT(-122.422083785 37.7421975528),37.74219755,-122.4220838,2014,"{""type"":""Point"",""coordinates"":[-122.422083785,37.7421975528]}",1,0,0,0,1,0,0,0,0,0,0,0,"['EUGENIA AVE', 'MISSION ST']",1,0,1,0,0,0
POINT(-122.422083785 37.7421975528),37.74219755,-122.4220838,2016,"{""type"":""Point"",""coordinates"":[-122.422083785,37.7421975528]}",1,0,0,0,0,1,0,0,0,0,0,0,"['EUGENIA AVE', 'MISSION ST']",1,0,0,1,0,0
POINT(-122.422083785 37.7421975528),37.74219755,-122.4220838,2017,"{""type"":""Point"",""coordinates"":[-122.422083785,37.7421975528]}",0,1,0,0,0,0,1,0,0,0,0,0,"['EUGENIA AVE', 'MISSION ST']",0,1,0,0,1,0
POINT(-122.422086793 37.7808210481),37.78082105,-122.4220868,2008,"{""type"":""Point"",""coordinates"":[-122.422086793,37.7808210481]}",0,2,0,0,0,0,0,2,0,0,0,0,"['FRANKLIN ST', 'GOLDEN GATE AVE']",0,2,0,0,0,2
POINT(-122.422086793 37.7808210481),37.78082105,-122.4220868,2010,"{""type"":""Point"",""coordinates"":[-122.422086793,37.7808210481]}",0,2,0,0,0,0,0,2,0,0,0,0,"['FRANKLIN ST', 'GOLDEN GATE AVE']",0,2,0,0,0,2
POINT(-122.422086793 37.7808210481),37.78082105,-122.4220868,2013,"{""type"":""Point"",""coordinates"":[-122.422086793,37.7808210481]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FRANKLIN ST', 'GOLDEN GATE AVE']",0,1,0,0,0,1
POINT(-122.422086793 37.7808210481),37.78082105,-122.4220868,2014,"{""type"":""Point"",""coordinates"":[-122.422086793,37.7808210481]}",0,3,0,0,0,0,2,1,0,0,0,0,"['FRANKLIN ST', 'GOLDEN GATE AVE']",0,3,0,0,2,1
POINT(-122.422086793 37.7808210481),37.78082105,-122.4220868,2015,"{""type"":""Point"",""coordinates"":[-122.422086793,37.7808210481]}",0,2,0,0,0,0,1,1,0,0,0,0,"['FRANKLIN ST', 'GOLDEN GATE AVE']",0,2,0,0,1,1
POINT(-122.422086793 37.7808210481),37.78082105,-122.4220868,2016,"{""type"":""Point"",""coordinates"":[-122.422086793,37.7808210481]}",1,1,0,0,1,0,0,1,0,0,0,0,"['FRANKLIN ST', 'GOLDEN GATE AVE']",1,1,1,0,0,1
POINT(-122.422134435 37.7674729213),37.76747292,-122.4221344,2014,"{""type"":""Point"",""coordinates"":[-122.422134435,37.7674729213]}",1,1,0,0,0,1,1,0,0,0,0,0,"['ROSA PARKS LN', 'VALENCIA ST']",1,1,0,1,1,0
POINT(-122.422134435 37.7674729213),37.76747292,-122.4221344,2017,"{""type"":""Point"",""coordinates"":[-122.422134435,37.7674729213]}",1,0,0,0,1,0,0,0,0,0,0,0,"['ROSA PARKS LN', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.422135208 37.789412062),37.78941206,-122.4221352,2006,"{""type"":""Point"",""coordinates"":[-122.422135208,37.789412062]}",0,1,0,0,0,0,0,1,0,0,0,0,"['PINE ST', 'VAN NESS AVE']",0,1,0,0,0,1
POINT(-122.422135208 37.789412062),37.78941206,-122.4221352,2007,"{""type"":""Point"",""coordinates"":[-122.422135208,37.789412062]}",0,1,0,0,0,0,0,1,0,0,0,0,"['PINE ST', 'VAN NESS AVE']",0,1,0,0,0,1
POINT(-122.422135208 37.789412062),37.78941206,-122.4221352,2009,"{""type"":""Point"",""coordinates"":[-122.422135208,37.789412062]}",0,2,0,0,0,0,1,1,0,0,0,0,"['PINE ST', 'VAN NESS AVE']",0,2,0,0,1,1
POINT(-122.422135208 37.789412062),37.78941206,-122.4221352,2017,"{""type"":""Point"",""coordinates"":[-122.422135208,37.789412062]}",0,1,0,0,0,0,1,0,0,0,0,0,"['PINE ST', 'VAN NESS AVE']",0,1,0,0,1,0
POINT(-122.422147775 37.7978249516),37.79782495,-122.4221478,2012,"{""type"":""Point"",""coordinates"":[-122.422147775,37.7978249516]}",0,1,0,0,0,0,1,0,0,0,0,0,"['GREEN ST', 'POLK ST']",0,1,0,0,1,0
POINT(-122.422147775 37.7978249516),37.79782495,-122.4221478,2014,"{""type"":""Point"",""coordinates"":[-122.422147775,37.7978249516]}",1,0,0,0,1,0,0,0,0,0,0,0,"['GREEN ST', 'POLK ST']",1,0,1,0,0,0
POINT(-122.422147775 37.7978249516),37.79782495,-122.4221478,2016,"{""type"":""Point"",""coordinates"":[-122.422147775,37.7978249516]}",0,1,0,0,0,0,1,0,0,0,0,0,"['GREEN ST', 'POLK ST']",0,1,0,0,1,0
POINT(-122.422186439 37.7729091225),37.77290912,-122.4221864,2008,"{""type"":""Point"",""coordinates"":[-122.422186439,37.7729091225]}",0,1,0,0,0,0,1,0,0,0,0,0,"['GOUGH ST', 'MARKET ST']",0,1,0,0,1,0
POINT(-122.422186439 37.7729091225),37.77290912,-122.4221864,2010,"{""type"":""Point"",""coordinates"":[-122.422186439,37.7729091225]}",1,0,0,0,1,0,0,0,0,0,0,0,"['GOUGH ST', 'MARKET ST']",1,0,1,0,0,0
POINT(-122.422186439 37.7729091225),37.77290912,-122.4221864,2011,"{""type"":""Point"",""coordinates"":[-122.422186439,37.7729091225]}",1,0,0,0,0,1,0,0,0,0,0,0,"['GOUGH ST', 'MARKET ST']",1,0,0,1,0,0
POINT(-122.422186439 37.7729091225),37.77290912,-122.4221864,2012,"{""type"":""Point"",""coordinates"":[-122.422186439,37.7729091225]}",1,0,0,0,0,1,0,0,0,0,0,0,"['GOUGH ST', 'MARKET ST']",1,0,0,1,0,0
POINT(-122.422186439 37.7729091225),37.77290912,-122.4221864,2013,"{""type"":""Point"",""coordinates"":[-122.422186439,37.7729091225]}",1,1,0,0,1,0,1,0,0,0,0,0,"['GOUGH ST', 'MARKET ST']",1,1,1,0,1,0
POINT(-122.422196208 37.8064363647),37.80643636,-122.4221962,2007,"{""type"":""Point"",""coordinates"":[-122.422196208,37.8064363647]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BEACH ST', 'LARKIN ST']",0,1,0,0,0,1
POINT(-122.422196208 37.8064363647),37.80643636,-122.4221962,2016,"{""type"":""Point"",""coordinates"":[-122.422196208,37.8064363647]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BEACH ST', 'LARKIN ST']",0,1,0,0,0,1
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2007,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",2,0,0,0,2,0,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",2,0,2,0,0,0
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2009,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",3,1,0,0,1,2,1,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",3,1,1,2,1,0
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2010,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",2,0,0,0,1,1,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",2,0,1,1,0,0
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2011,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",3,0,0,0,1,2,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",3,0,1,2,0,0
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2012,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",4,1,0,0,1,3,0,1,0,0,0,0,"['14TH ST', 'VALENCIA ST']",4,1,1,3,0,1
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2013,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",2,1,0,0,2,0,0,1,0,0,0,0,"['14TH ST', 'VALENCIA ST']",2,1,2,0,0,1
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2014,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",3,0,0,0,1,2,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",3,0,1,2,0,0
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2015,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",1,0,0,0,1,0,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2016,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",4,0,0,0,2,2,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",4,0,2,2,0,0
POINT(-122.422199174 37.7681396833),37.76813968,-122.4221992,2017,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",6,0,0,0,2,4,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",6,0,2,4,0,0
POINT(-122.422218291 37.7455788136),37.74557881,-122.4222183,2008,"{""type"":""Point"",""coordinates"":[-122.422218291,37.7455788136]}",0,1,0,0,0,0,0,1,0,0,0,0,"['28TH ST', 'GUERRERO ST', 'SAN JOSE AVE']",0,1,0,0,0,1
POINT(-122.422218291 37.7455788136),37.74557881,-122.4222183,2014,"{""type"":""Point"",""coordinates"":[-122.422218291,37.7455788136]}",1,0,0,0,1,0,0,0,0,0,0,0,"['28TH ST', 'GUERRERO ST', 'SAN JOSE AVE']",1,0,1,0,0,0
POINT(-122.422218291 37.7455788136),37.74557881,-122.4222183,2015,"{""type"":""Point"",""coordinates"":[-122.422218291,37.7455788136]}",0,1,0,0,0,0,0,1,0,0,0,0,"['28TH ST', 'GUERRERO ST', 'SAN JOSE AVE']",0,1,0,0,0,1
POINT(-122.422229368 37.7731517442),37.77315174,-122.4222294,2013,"{""type"":""Point"",""coordinates"":[-122.422229368,37.7731517442]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GOUGH ST', 'HAIGHT ST']",0,1,0,0,0,1
POINT(-122.422229368 37.7731517442),37.77315174,-122.4222294,2017,"{""type"":""Point"",""coordinates"":[-122.422229368,37.7731517442]}",1,0,0,0,0,1,0,0,0,0,0,0,"['GOUGH ST', 'HAIGHT ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.76875414,-122.4222582,2008,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.76875414,-122.4222582,2009,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.422258155 37.7687541441),37.76875414,-122.4222582,2010,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",2,0,0,0,0,2,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",2,0,0,2,0,0
POINT(-122.422258155 37.7687541441),37.76875414,-122.4222582,2011,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.76875414,-122.4222582,2015,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.76875414,-122.4222582,2017,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258248 37.7600509591),37.76005096,-122.4222582,2010,"{""type"":""Point"",""coordinates"":[-122.422258248,37.7600509591]}",1,0,0,0,0,1,0,0,0,0,0,0,"['19TH ST', 'LAPIDGE ST']",1,0,0,1,0,0
POINT(-122.422286646 37.7817518045),37.7817518,-122.4222866,2006,"{""type"":""Point"",""coordinates"":[-122.422286646,37.7817518045]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FRANKLIN ST', 'TURK ST']",0,1,0,0,0,1
POINT(-122.422286646 37.7817518045),37.7817518,-122.4222866,2009,"{""type"":""Point"",""coordinates"":[-122.422286646,37.7817518045]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FRANKLIN ST', 'TURK ST']",0,1,0,0,0,1
POINT(-122.422286646 37.7817518045),37.7817518,-122.4222866,2013,"{""type"":""Point"",""coordinates"":[-122.422286646,37.7817518045]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FRANKLIN ST', 'TURK ST']",0,1,0,0,0,1
POINT(-122.422308303 37.769277686),37.76927769,-122.4223083,2011,"{""type"":""Point"",""coordinates"":[-122.422308303,37.769277686]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CLINTON PARK', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422308303 37.769277686),37.76927769,-122.4223083,2013,"{""type"":""Point"",""coordinates"":[-122.422308303,37.769277686]}",0,1,0,1,0,0,1,0,0,0,1,0,"['CLINTON PARK', 'VALENCIA ST']",0,0,0,0,0,0
POINT(-122.422308303 37.769277686),37.76927769,-122.4223083,2014,"{""type"":""Point"",""coordinates"":[-122.422308303,37.769277686]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CLINTON PARK', 'VALENCIA ST']",0,1,0,0,0,1
POINT(-122.422310655 37.7463765199),37.74637652,-122.4223107,2006,"{""type"":""Point"",""coordinates"":[-122.422310655,37.7463765199]}",1,0,0,0,1,0,0,0,0,0,0,0,"['DUNCAN ST', 'GUERRERO ST']",1,0,1,0,0,0
POINT(-122.422310655 37.7463765199),37.74637652,-122.4223107,2012,"{""type"":""Point"",""coordinates"":[-122.422310655,37.7463765199]}",1,0,0,0,0,1,0,0,0,0,0,0,"['DUNCAN ST', 'GUERRERO ST']",1,0,0,1,0,0
POINT(-122.422312068 37.77361913),37.77361913,-122.4223121,2006,"{""type"":""Point"",""coordinates"":[-122.422312068,37.77361913]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GOUGH ST', 'ROSE ST']",0,1,0,0,0,1
POINT(-122.422312068 37.77361913),37.77361913,-122.4223121,2007,"{""type"":""Point"",""coordinates"":[-122.422312068,37.77361913]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GOUGH ST', 'ROSE ST']",0,1,0,0,0,1
POINT(-122.422328955 37.7903696595),37.79036966,-122.422329,2006,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,3,0,0,0,0,2,1,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,3,0,0,2,1
POINT(-122.422328955 37.7903696595),37.79036966,-122.422329,2007,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",1,0,0,1,0,0
POINT(-122.422328955 37.7903696595),37.79036966,-122.422329,2008,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,1,0,0,0,1
POINT(-122.422328955 37.7903696595),37.79036966,-122.422329,2009,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,3,0,0,0,0,1,2,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,3,0,0,1,2
POINT(-122.422328955 37.7903696595),37.79036966,-122.422329,2010,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,1,0,0,0,0,1,0,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,1,0,0,1,0
